rank,ticker,company,exchange,quote_type,country,sector,industry,market_cap,market_regime,final_score,rs_score,trend_score,trend_status,volume_score,sector_score,structure_score,rr_score,liquidity_pass,liquidity_score,momentum_score,fundamental_score,options_score,options_bias,options_confidence,options_crowded_bullish,setup_type,trigger_confirmed,trigger_level,entry,stop,target,rr,atr_pct,relative_volume,price,avg_volume_20d,avg_volume_60d,median_volume_20d,mean_volume_20d,dollar_volume_20d,median_to_mean_volume_ratio,spread_pct,bid,ask,average_volume_yf,average_volume_10d_yf,regular_market_volume_yf,earnings_date,days_to_earnings,earnings_veto,earnings_penalty,revenue_growth,earnings_growth,operating_margins,profit_margins,debt_to_equity,return_on_equity,gross_margins,return_on_assets,trailing_pe,forward_pe,price_to_book,price_to_sales_ttm,enterprise_to_ebitda,short_percent_float,short_ratio,held_percent_institutions,options_data_available,options_source,options_expirations_used,call_volume,put_volume,call_open_interest,put_open_interest,put_call_volume_ratio,put_call_oi_ratio,call_volume_share,call_oi_share,near_call_volume,near_put_volume,near_call_open_interest,near_put_open_interest,near_put_call_volume_ratio,near_put_call_oi_ratio,near_call_oi_share,max_call_oi_strike,max_call_oi,max_put_oi_strike,max_put_oi,max_pain_approx,atm_implied_volatility,call_volume_to_oi,put_volume_to_oi,total_option_volume,total_option_open_interest,warnings,scanner_stage,quote_timestamp,regular_market_time,pre_market_time,post_market_time,market_session,market_state_raw,metadata_fetched_at,quote_timestamp_source,signal,veto_reasons,reason_summary,all_veto_reasons,source_channel,validation_status,data_quality_warning,universe_veto_reasons,metadata_source,cache_schema_version,currency,enterprise_value,shares_outstanding,average_volume,average_volume_10d,bid_size,ask_size,regular_market_volume,total_debt,total_cash,free_cashflow,operating_cashflow,earnings_quarterly_growth,eps_trailing_twelve_months,eps_forward,peg_ratio,held_percent_insiders,fundamental_warning,early_veto_reasons,penalty_reasons,quote_age_seconds,quote_temporal_status,quote_status,execution_quote_quality,asset_quality_score,setup_quality_score,context_score,institutional_score,final_trade_score,score_breakdown,theoretical_entry,theoretical_stop,theoretical_target,actionable_entry,actionable_stop,actionable_target,legacy_rank,trade_rank,rank_delta,legacy_rank_basis,trade_rank_basis,run_trust_status,run_trust_reasons,critical_essential_sources,run_manual_review_required,schema_version,backtest_run_id,generated_at_utc,market_date_et,exchange_timezone
296,RGTI,"Rigetti Computing, Inc.",NCM,EQUITY,United States,Technology,Computer Hardware,5047176704,neutral,49.7,0.167,0.0,weak,0.25,0.653,0.7,1.0,True,1.0,0.45,0.4788,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,VOLATILITY_CONTRACTION,False,,15.190099716186523,13.595492737633842,28.059999465942383,8.070891400109769,0.06998448587551508,0.7762538439367533,15.190099716186523,22822159.45,39421696.483333334,21651400.0,22822159.45,346670877.7842086,0.9487007593402823,0.4607497596924062,12.01,19.2,39034104.0,21994110.0,17635698.0,2026-08-06,9.0,False,False,1.989,,-5.8979497,0.0,1.162,-0.57092,0.29952,-0.12092,,-75.605385,8.658884,504.60504,-53.634,0.18540001,2.17,0.56483,False,not_prioritized,,,,,,,,,,,,,,,,,,,,,,,,,,,candidato fuera del cupo priorizado de opciones,FULL_SCORE,2026-07-27T15:54:05+00:00,1785167645.0,,,REGULAR,REGULAR,2026-07-27T15:54:06.926203+00:00,yahoo_quote_summary,VETO,trend_score_too_weak,Veto: trend_score_too_weak,trend_score_too_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,254.11,KNOWN,WIDE_OR_INCOHERENT,LOW,49.29,60.0,27.33,,47.95,asset=49.29; setup=60.0; context=27.33; institutional=None,15.190099716186523,13.595492737633842,28.059999465942383,,,,294,434,-140,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
297,CEF,"""Sprott Physical Gold and Silve",ASE,EQUITY,,,,7484015104,neutral,49.57,0.269,0.2,weak,0.434,,0.78,1.0,True,1.0,0.45,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,40.406500244140624,40.47999954223633,38.997142383030486,52.459999084472656,8.078997675441865,0.024421231488382315,0.3017349204707837,40.47999954223633,601027.55,669469.1833333333,538950.0,601027.55,24329594.948871423,0.896714302031579,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,VETO,trend_score_too_weak,Veto: trend_score_too_weak,trend_score_too_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,56.67,66.6,23.45,,51.86,asset=56.67; setup=66.6; context=23.45; institutional=None,40.47999954223633,38.997142383030486,52.459999084472656,,,,295,202,93,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
298,CIFR,Cipher Digital Inc.,NMS,EQUITY,United States,Technology,Information Technology Services,8716837888,neutral,49.52,0.391,0.4,weak,0.324,0.653,0.25,0.783,True,1.0,0.45,0.0821,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,21.350000381469727,17.48642921447754,30.139999389648438,2.2750969577769617,0.12064234497923759,0.4687388681680324,21.350000381469727,25914563.15,25536051.05,23733800.0,25914563.15,553275933.1381212,0.9158479679021717,0.22453222453222457,17.08,21.4,25616831.0,26692900.0,12117990.0,2026-08-04,7.0,False,True,-0.288,,-2.49371,0.0,641.56,-1.21734,0.12375,-0.00159,,41.188408,12.09705,41.553917,81.575,0.1674,2.32,0.82379997,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"earnings en 7 días: penalización; options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:57:34+00:00,1785167854.0,,,REGULAR,REGULAR,2026-07-27T15:57:35.639116+00:00,yahoo_quote_summary,VETO,"trend_score_too_weak, no_valid_setup","Veto: trend_score_too_weak, no_valid_setup","trend_score_too_weak, no_valid_setup",,,,,,,,,,,,,,,,,,,,,,,,,,,45.11,KNOWN,WIDE_OR_INCOHERENT,LOW,49.4,45.18,48.13,,47.17,asset=49.4; setup=45.18; context=48.13; institutional=None,21.350000381469727,17.48642921447754,30.139999389648438,,,,296,447,-151,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
299,VIRT,"Virtu Financial, Inc.",NYQ,EQUITY,,,,12727784448,neutral,49.2,0.533,0.8,acceptable,0.343,,0.25,0.779,True,1.0,0.1,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,59.125,55.19265121459961,68.0199966430664,2.2620060245141036,0.04458833842506512,0.21788106292795545,59.125,1218701.6,1328205.5333333334,1098850.0,1218701.6,72055732.10000001,0.9016563201361185,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,76.67,36.8,66.65,,49.0,asset=76.67; setup=36.8; context=66.65; institutional=None,59.125,55.19265121459961,68.0199966430664,,,,297,292,5,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
300,KRMN,Karman Holdings Inc.,NYQ,EQUITY,United States,Industrials,Aerospace & Defense,6466620416,neutral,49.11,0.253,0.0,weak,0.214,0.76,0.25,1.0,True,1.0,0.7,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,48.849998474121094,44.226838793073384,70.86000061035156,4.76081374097001,0.06309327636242595,0.1097061320068969,48.849998474121094,3966195.8,3471588.6,3292050.0,3966195.8,193748658.77806547,0.8300271005279165,0.005967692149398069,48.45,48.74,3479173.0,5408740.0,433626.0,2026-08-06,9.0,False,False,0.51,,0.1551,0.057329997,213.707,0.0794,0.41034,0.04711,211.99998,52.9482,15.929434,12.365396,51.928,0.089499995,3.31,0.97832,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:57:04+00:00,1785167824.0,,,REGULAR,REGULAR,2026-07-27T15:57:07.529176+00:00,yahoo_quote_summary,VETO,"trend_score_too_weak, no_valid_setup","Veto: trend_score_too_weak, no_valid_setup","trend_score_too_weak, no_valid_setup",,,,,,,,,,,,,,,,,,,,,,,,,,,75.11,KNOWN,VALID,HIGH,50.0,54.1,33.77,,47.31,asset=50.0; setup=54.1; context=33.77; institutional=None,48.849998474121094,44.226838793073384,70.86000061035156,,,,298,444,-146,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
301,FIGR,"Figure Technology Solutions, In",NMS,EQUITY,United States,Financial Services,Capital Markets,6299163136,neutral,48.89,0.356,0.0,weak,0.371,0.545,0.25,1.0,True,1.0,0.35,0.7862,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,28.475000381469727,25.322750759124755,44.67300033569336,5.1385524291613285,0.07899158543725152,0.2734511625587582,28.475000381469727,3393026.35,3810705.45,2612200.0,3393026.35,96616426.61058684,0.7698731841560853,0.0844975593334456,28.45,30.96,3818642.0,2512510.0,926261.0,2026-08-13,16.0,False,False,1.192,,0.24861999,0.35196,102.468,0.21672001,1.0,0.03891,34.75,20.20922,4.8386827,12.344924,,0.067600004,2.66,0.69663,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:56:38+00:00,1785167798.0,,,REGULAR,REGULAR,2026-07-27T15:57:05.341775+00:00,yahoo_quote_summary,VETO,"trend_score_too_weak, no_valid_setup","Veto: trend_score_too_weak, no_valid_setup","trend_score_too_weak, no_valid_setup",,,,,,,,,,,,,,,,,,,,,,,,,,,101.11,KNOWN,WIDE_OR_INCOHERENT,LOW,59.54,49.27,30.03,,46.78,asset=59.54; setup=49.27; context=30.03; institutional=None,28.475000381469727,25.322750759124755,44.67300033569336,,,,300,451,-151,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
302,IONQ,"IonQ, Inc.",NYQ,EQUITY,United States,Technology,Computer Hardware,13043918848,neutral,48.88,0.079,0.15,weak,0.238,0.653,0.7,1.0,True,1.0,0.1,0.69,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,VOLATILITY_CONTRACTION,False,,34.96500015258789,33.12355091094971,73.6500015258789,21.007910779488153,0.07552449846717764,0.7525557306925057,34.96500015258789,20304300.9,27509981.966666665,17128600.0,20304300.9,709939884.0666904,0.8435946691471659,0.0005752085130860836,34.76,34.78,27402172.0,19447100.0,15173062.0,2026-08-05,8.0,False,False,7.547,,-4.01755,1.7488099,0.61,0.11286,0.36110002,-0.12831001,89.69231,-31.830091,2.623369,69.7794,-15.503,0.1267,2.14,0.56381,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:54:16+00:00,1785167656.0,,,REGULAR,REGULAR,2026-07-27T15:54:18.422205+00:00,yahoo_quote_summary,VETO,trend_score_too_weak,Veto: trend_score_too_weak,trend_score_too_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,243.11,KNOWN,VALID,HIGH,61.33,50.95,29.4,,47.85,asset=61.33; setup=50.95; context=29.4; institutional=None,34.96500015258789,33.12355091094971,73.6500015258789,,,,301,435,-134,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
303,CLSK,"CleanSpark, Inc.",NCM,EQUITY,,,,3566859520,neutral,48.88,0.403,0.6,weak,0.343,,0.25,0.89,True,1.0,0.45,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,13.890000343322754,11.885274696350098,19.170000076293945,2.6337767170009228,0.09683226044239757,0.381514920211679,13.890000343322754,22649373.7,22865239.566666666,18961750.0,22649373.7,314599808.46904534,0.8371865046316932,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,70.0,48.33,50.15,,49.0,asset=70.0; setup=48.33; context=50.15; institutional=None,13.890000343322754,11.885274696350098,19.170000076293945,,,,302,293,9,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
304,AGNC,AGNC Investment Corp.,NMS,EQUITY,,,,12374693888,neutral,48.79,0.352,0.4,weak,0.119,,0.78,1.0,True,1.0,0.35,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,RECLAIM,True,10.604500026702881,10.614999771118164,10.407700037956237,11.449999809265137,4.027984143591419,0.02267679836181325,0.37470447148293407,10.614999771118164,18633100.3,15762005.1,16130600.0,18633100.3,197790355.4197218,0.8656959786772574,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,VETO,trend_score_too_weak,Veto: trend_score_too_weak,trend_score_too_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,63.33,56.23,37.6,,53.03,asset=63.33; setup=56.23; context=37.6; institutional=None,10.614999771118164,10.407700037956237,11.449999809265137,,,,303,197,106,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
305,TECK,Teck Resources Ltd,NYQ,EQUITY,,,,29026349056,neutral,48.55,0.357,0.6,weak,0.165,,0.25,1.0,True,1.0,0.61,0.5,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,59.185001373291016,55.36214501517159,71.25,3.1560167310717673,0.04306109396430739,0.5264375020417327,59.185001373291016,3333565.7,3227075.2333333334,3569150.0,3333565.7,197297090.53245583,1.0706703635689556,,,,,,,,,False,False,,,,,,,,,,,,,,,,,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,,,,,UNKNOWN,,,,VETO,no_valid_setup,Veto: no_valid_setup,no_valid_setup,,,,,,,,,,,,,,,,,,,,,,,,,,,,UNKNOWN,MISSING,LOW,70.0,50.62,47.85,,49.0,asset=70.0; setup=50.62; context=47.85; institutional=None,59.185001373291016,55.36214501517159,71.25,,,,304,294,10,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
306,LI,Li Auto Inc.,NMS,EQUITY,China,Consumer Cyclical,Auto Manufacturers,13100725248,neutral,48.34,0.27,0.2,weak,0.491,0.427,0.25,1.0,True,1.0,0.45,0.28,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,12.574999809265137,11.997285502297538,20.09000015258789,13.008160353114192,0.030627664187156744,0.32010417543437664,12.574999809265137,3889746.2,4371427.066666666,3477250.0,3889746.2,48913557.72308979,0.8939529268002112,0.26298817628090293,12.12,15.79,4381657.0,3874590.0,1243428.0,2026-08-27,30.0,False,False,-0.114,,-0.13048,-0.0166,25.122,-0.02495,0.15978,-0.01512,,12.229387,1.2324315,0.1197565,-47.242,0.0506,7.33,0.04176,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:55:38+00:00,1785167738.0,,,REGULAR,REGULAR,2026-07-27T15:56:16.559057+00:00,yahoo_quote_summary,VETO,"trend_score_too_weak, no_valid_setup","Veto: trend_score_too_weak, no_valid_setup","trend_score_too_weak, no_valid_setup",,,,,,,,,,,,,,,,,,,,,,,,,,,161.11,KNOWN,WIDE_OR_INCOHERENT,LOW,49.33,54.77,29.9,,46.35,asset=49.33; setup=54.77; context=29.9; institutional=None,12.574999809265137,11.997285502297538,20.09000015258789,,,,305,458,-153,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
307,FCFS,"FirstCash Holdings, Inc.",NMS,EQUITY,United States,Financial Services,Credit Services,8851065856,neutral,48.34,0.26,0.4,weak,0.338,0.545,0.25,0.829,True,1.0,0.1,0.715,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,202.25999450683594,188.39678028651645,235.97000122070312,2.4316155098042125,0.04569436895358935,0.3617326352199994,202.25999450683594,502630.9,439955.3,408000.0,502630.9,101662123.07296601,0.8117288451625237,0.5551583505362269,143.48,253.74,446706.0,520080.0,175380.0,2026-10-22,86.0,False,False,0.294,0.582,0.15508,0.0942,116.419,0.17398001,0.57869,0.084350005,22.966402,15.454093,3.8244667,2.145322,13.931,0.052600004,4.06,0.97369003,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:56:14+00:00,1785167774.0,,,REGULAR,REGULAR,2026-07-27T15:56:26.549176+00:00,yahoo_quote_summary,VETO,"trend_score_too_weak, no_valid_setup","Veto: trend_score_too_weak, no_valid_setup","trend_score_too_weak, no_valid_setup",,,,,,,,,,,,,,,,,,,,,,,,,,,125.11,KNOWN,WIDE_OR_INCOHERENT,LOW,70.5,37.92,40.17,,47.59,asset=70.5; setup=37.92; context=40.17; institutional=None,202.25999450683594,188.39678028651645,235.97000122070312,,,,306,442,-136,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
308,NVTS,Navitas Semiconductor Corporati,NGM,EQUITY,United States,Technology,Semiconductors,2701026304,neutral,48.33,0.016,0.15,weak,0.22,0.653,0.7,1.0,True,1.0,0.45,0.2863,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,VOLATILITY_CONTRACTION,False,,11.145000457763672,10.686299772262574,34.16999816894531,50.19612666597274,0.10520412895793467,0.5915989387968463,11.145000457763672,15078357.0,28230540.666666668,14057900.0,15078357.0,168048295.66732407,0.9323230641110302,0.4968833481745325,8.44,14.02,28453601.0,12743180.0,8920335.0,2026-07-27,-1.0,False,False,-0.387,,-3.17702,0.0,1.509,-0.35153,0.30072,-0.12761,,-80.457695,6.154059,67.02939,-36.276,0.1835,1.97,0.51882,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:57:45+00:00,1785167865.0,,,REGULAR,REGULAR,2026-07-27T15:57:52.086991+00:00,yahoo_quote_summary,VETO,trend_score_too_weak,Veto: trend_score_too_weak,trend_score_too_weak,,,,,,,,,,,,,,,,,,,,,,,,,,,34.11,KNOWN,WIDE_OR_INCOHERENT,LOW,47.88,59.25,27.3,,47.22,asset=47.88; setup=59.25; context=27.3; institutional=None,11.145000457763672,10.686299772262574,34.16999816894531,,,,307,446,-139,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
309,LTM,LATAM Airlines Group S.A.,NYQ,EQUITY,Chile,Industrials,Airlines,15178772480,neutral,48.31,0.322,0.3,weak,0.294,0.76,0.25,0.844,True,1.0,0.1,0.4519,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,51.86000061035156,49.01369832992554,58.91999816894531,2.480410322946106,0.03845517855813566,0.5263558420272649,51.86000061035156,681998.7,814012.9,638900.0,681998.7,35368452.99825897,0.9368053047608449,0.0013509601466756786,51.78,51.85,821129.0,718990.0,357512.0,2026-08-04,7.0,False,True,0.219,0.707,0.19882,0.112069994,435.965,1.17564,0.29931,0.09361,8.967128,7.651675,8.638333,1.0117171,5.233,0.0114,2.2,0.12113,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"earnings en 7 días: penalización; options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:55:15+00:00,1785167715.0,,,REGULAR,REGULAR,2026-07-27T15:56:55.219193+00:00,yahoo_quote_summary,VETO,"trend_score_too_weak, no_valid_setup","Veto: trend_score_too_weak, no_valid_setup","trend_score_too_weak, no_valid_setup",,,,,,,,,,,,,,,,,,,,,,,,,,,184.11,KNOWN,VALID,HIGH,58.4,37.2,46.07,,45.55,asset=58.4; setup=37.2; context=46.07; institutional=None,51.86000061035156,49.01369832992554,58.91999816894531,,,,308,460,-152,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
310,NBIS,Nebius Group N.V.,NMS,EQUITY,Netherlands,Communication Services,Internet Content & Information,46667755520,neutral,47.97,0.386,0.4,weak,0.164,0.452,0.25,1.0,True,1.0,0.1,0.6028,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,184.22500610351562,163.4884475708008,299.8599853515625,5.576382361885963,0.1243157520583376,0.5482991889393923,184.22500610351562,17839468.3,18120747.766666666,16911350.0,17839468.3,3286476156.4509735,0.9479738810376989,0.2820171265461465,157.99,209.86,18319583.0,19969310.0,9768499.0,2026-08-06,9.0,False,False,6.839,,-0.3208,0.93086,132.429,0.14136,0.72058,-0.030079998,71.11197,-114.15573,6.514342,53.266846,-1251.478,0.28,3.42,0.66258,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:57:44+00:00,1785167864.0,,,REGULAR,REGULAR,2026-07-27T15:57:47.735464+00:00,yahoo_quote_summary,VETO,"trend_score_too_weak, no_valid_setup","Veto: trend_score_too_weak, no_valid_setup","trend_score_too_weak, no_valid_setup",,,,,,,,,,,,,,,,,,,,,,,,,,,35.11,KNOWN,WIDE_OR_INCOHERENT,LOW,66.76,37.85,41.27,,46.83,asset=66.76; setup=37.85; context=41.27; institutional=None,184.22500610351562,163.4884475708008,299.8599853515625,,,,310,450,-140,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
311,XPEV,XPeng Inc.,NYQ,EQUITY,China,Consumer Cyclical,Auto Manufacturers,12220482560,neutral,47.77,0.298,0.0,weak,0.477,0.427,0.25,1.0,True,1.0,0.7,0.2288,0.5,UNKNOWN_OPTIONS_FLOW,UNKNOWN,False,NO_VALID_SETUP,False,,12.774999618530273,11.993606431143625,18.190000534057617,6.929931055116686,0.04077720603885471,0.3670292332450811,12.774999618530273,7218871.85,7157547.283333333,7360100.0,7218871.85,92221085.12996893,1.0195637424980748,0.0,12.82,12.82,7206832.0,6718240.0,2645461.0,2026-08-18,21.0,False,False,-0.176,,-0.14774,-0.03056,83.214,-0.07638,0.20023,-0.02337,,28.36639,2.7446995,0.1652692,-4.09,0.0594,5.95,0.1149,False,disabled_or_limit,,,,,,,,,,,,,,,,,,,,,,,,,,,"options_flow desactivado, sin spot válido o límite alcanzado",FULL_SCORE,2026-07-27T15:56:31+00:00,1785167791.0,,,REGULAR,REGULAR,2026-07-27T15:56:36.809749+00:00,yahoo_quote_summary,VETO,"trend_score_too_weak, no_valid_setup","Veto: trend_score_too_weak, no_valid_setup","trend_score_too_weak, no_valid_setup",,,,,,,,,,,,,,,,,,,,,,,,,,,108.11,KNOWN,INVALID,LOW,40.96,60.67,24.17,,45.06,asset=40.96; setup=60.67; context=24.17; institutional=None,12.774999618530273,11.993606431143625,18.190000534057617,,,,311,461,-150,final_score,final_trade_score,UNUSABLE,essential_source_price_history_yahoo_critical; supporting_source_fundamentals_yahoo_critical,price_history_yahoo,True,2.1,20260727T155819342631Z,2026-07-27T15:58:19.342631+00:00,2026-07-27,America/New_York
